,text,target
3707,"তুমি খানকির ছেলে আমার পুটকির বাল,
পুটকির বাল বার বার কাটার পরও উঠে,
আর তুমি এত্তু গালিচোদা খাইয়াও পোস্ট দেন চোদাও....
খানকির ছেলে ,তুমারে কুত্তা দিয়া চুদাই তাবিজ ফারুকের কান্দে ফালাইয়া",1
3708,কমেন্টটা বাকি রাখলাম। এক্সাম আছে একটু পর। যদি এক্সাম খারাপ হয় রে নাটকির পোলা তোরে দুচে দিবো এসে।,1
3709,দিনডা কুফা বানাইয়া দিলি রে,1
3710,মাগিরে তুই,1
3711,এসব বস্তা পঁচা গান ফালতু লোকেরাই শুনে,1
3712,ই গান শুনলে এখন হেগে দিতে মন চায়।,1
3713,যারা এমন বলে তাদের পুটকিতে কাজী মারুফের কালা বন্দুর ভরি দিয়ে প্রচুর মারতে হবে।🙃🐸,1
3714,কালা বন্দুকে ভরসা রাখতে হবে।🐸🐸,1
3715,কুত্তার চোদা মোল্লা শুয়োরের বাচ্চা।,1
3716,ধর্মান্ধদের জ্ঞান থাকে শিশ্নের আগায়। এদের দ্বারা ভালো কিছু আশা করা বোকামি।,1
3717,খানকির পুলা তোর কারণে আজ বাফুফটা শেষ,1
3718,"দুর হয় মাদারী পুরো ফুটবল খেলা ধংস করার নায়ক তুই,,",1
3719,তোমার মতো খাটাস দিয়ে,1
3720,তোমার নুনুতে ক্যান্সার হয়েছে!,1
3721,আপানাদের কি কুত্তাই কামড় দিছে নাকি।।,1
3722,মেসি হলে ভয়ে মুতে দিতো।।,1
3723,এটা কেমনে বলে অাবালরা??,1
3724,বালের আলো আপনাকে বলছি আপনি সব সময় নেইমি নিয়ে বালের চুলকানি নিউজ দেন কেন এসব চুলের নিউজ না দিয়ে দেশের কোথায় কি হচ্চে তার নিউজ দেন। হারামজাদা সব সময় নেইমি কে চুলকাইতে থাকে।মাসি কে নিয়ে আপনার বালের পেজ লুইকাই না হারামজাদা,1
3725,হেডলাইন দেখে হোগা পুইড়া গেছে ব্রাজিল সাপোর্টারদের।,1
3726,"খানকির বাচ্চা, প্রথমআলো,,তোদের মা বোনকে উল্টো করে চুদবো!!",1
3727,"কত কইরা কইলাম ডেইট অভার গান্জা খাইস না
কে ডা হুনে কার কতা",1
3728,বালের নিউজ পেপার বালের আলো।।।। ফাউল নিউজ করে.... এখন কিছু আরজিতিনার আবাল আছে যাদের চুল্কানি বেড়ে যাবে।।। চুলকা,1
3729,"
বাঙালী ব্রাজিলরা এখন কি বলবে
আবালের মতো চাপা ছাড়া আর কিছুই
করতে পারবে না।",1
3730," হালা সাংবাদিক ,,মান্দার বাচ্চা",1
3731,অফ যাও।,1
3732,"উৎপল দাদা আপনি একজন আর্জেন্টিনার সমর্থক সেটা সবাই ই জানে।। কিন্তু ব্রাজিল যে আপনার গুদ মেরেছে সেটা সবাই কে জানানোর জন্য,ধন্যবাদ।। সাংবাদিকতা না করে নেইমারে হোল চুলকাতে মন চাচ্ছে নাকি।",1
3733,বিবেক তাদের রাস্তায় নামিয়েছে কিন্তু আমাদের বিচিহীন ভিসি তা বুঝল না।,1
3734,ট্রাম্প সেতো মদখোর,1
3735,ক্রিকেট বাল ছালকে উৎসাহিত না করে সরকারের উচিৎ এসব খাতে অর্থ ব্যয় করা...,1
3736,এখনি পরীক্ষা নেওয়া হোক শিক্ষক নিয়োগের সব কটা পাছার কাপড় দিয়ে মুখ ঢেকে পালাবে।,1
3737,কুত্তালীগরা,1
3738,হেডা দেবীর চোদনে জীবন শেষ এখন হেডাদেবীর ভোদা আওছে,1
3739,"জায়গা মত চূদা দিমু রে মাগী
",1
3740,মালটাকে দেখেই আমার ধোন টনটন করছে,1
3741,খুব বাল ফালাইছ,1
3742,"বালের ডাক্তার,,",1
3743," তোর হারামের টাকা তোর বংশধরদের খাওয়াছ , জানোয়ার কোথাকার ।",1
3744,ভিসির বিচিতে নাকি হার্নিয়া ধরা পড়েছে..,1
3745,ভোদাইরা পারে শুধু কথা বলতে,1
3746,গাজা খেতে খেতে টাল পরে গেছে।টাকলু,1
3747,আরে হারামীর বাচ্চা বাংলাদেশের ছবিটা দিসনি কেন? পুটকিতে ভয় লাগে? শালা দালালের বাচ্চা !,1
3748,একটা বেশ্যার নামও এখানে রাখা উচিৎ ছিলো,1
3749,হাসিনার নাম কই রে বোকাচোদা সাংবাদিক,1
3750,মুতখোর,1
3751," বিজিপি হলো গরুর মুতখোর 

যারা গরুর মুত

খায় তারাই

বিজিপিতে যোগ দেয়",1
